"SCD_RxCUI","Status","DF_str","SCD_str","ROUTE_rxt","NEWDF_rxt","Original Term Name","Original Term Source","Proposed Attribute ID","Proposed Attribute Category","Proposed Attribute Attribute","Proposed Term ID","Proposed Term Parent ID","Proposed Term Name"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe 125 ml","RxTerms","8","Delivery Device","Capacity","646","0","125 ml"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe 125 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe 125 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe 125 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Prefilled Syringe 125 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727634","Complete","Prefilled Syringe","125 ML Sodium Chloride 0.154 MEQ/ML Prefilled Syringe","Injectable","Prefilled Syringe 125 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe 0.8 ml","RxTerms","8","Delivery Device","Capacity","629","0","0.8 ml"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe 0.8 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe 0.8 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe 0.8 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Prefilled Syringe 0.8 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727544","Complete","Prefilled Syringe","0.8 ML Filgrastim 0.6 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.8 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe 0.6 ml","RxTerms","8","Delivery Device","Capacity","623","0","0.6 ml"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe 0.6 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe 0.6 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe 0.6 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Prefilled Syringe 0.6 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727539","Complete","Prefilled Syringe","0.6 ML pegfilgrastim 10 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.6 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe 20 ml","RxTerms","8","Delivery Device","Capacity","659","0","20 ml"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe 20 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe 20 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe 20 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Prefilled Syringe 20 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727531","Complete","Prefilled Syringe","20 ML Etomidate 2 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 20 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe 50 ml","RxTerms","8","Delivery Device","Capacity","684","0","50 ml"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe 50 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe 50 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe 50 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Prefilled Syringe 50 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727517","Complete","Prefilled Syringe","50 ML Glucose 500 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 50 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe 2.7 ml","RxTerms","8","Delivery Device","Capacity","658","0","2.7 ml"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe 2.7 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe 2.7 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe 2.7 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Prefilled Syringe 2.7 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727415","Complete","Prefilled Syringe","2.7 ML Atropine 3 MG/ML / pralidoxime 300 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2.7 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe 0.15 ml","RxTerms","8","Delivery Device","Capacity","609","0","0.15 ml"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe 0.15 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe 0.15 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe 0.15 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Prefilled Syringe 0.15 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727410","Complete","Prefilled Syringe","0.15 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.15 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe 1 ml","RxTerms","8","Delivery Device","Capacity","633","0","1 ml"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe 1 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe 1 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe 1 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Prefilled Syringe 1 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727374","Complete","Prefilled Syringe","1 ML Epinephrine 1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 1 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe 10 ml","RxTerms","8","Delivery Device","Capacity","639","0","10 ml"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe 10 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe 10 ml","RxTerms","6","Administration","Method","453","0","Injection"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe 10 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Prefilled Syringe 10 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"727373","Complete","Prefilled Syringe","10 ML Epinephrine 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 10 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"727360","Complete","Prefilled Syringe","2 ML Adenosine 3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"727360","Complete","Prefilled Syringe","2 ML Adenosine 3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"727360","Complete","Prefilled Syringe","2 ML Adenosine 3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"727360","Complete","Prefilled Syringe","2 ML Adenosine 3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 2 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
